dayType,date,deviceType,Channel,Users,OrderCount,FirstTimeUsers,ReturningUsers
BAU,20231007,WAP,whatsapp,950,38,943,7
BAU,20231007,WAP,Direct,36632,1143,36523,109
BAU,20231007,WEB,Others,921,14,633,288
BAU,20231007,WEB,FB,425,0,290,135
BAU,20231007,WAP,Google,40406,1382,40342,64
BAU,20231007,WEB,Google,805,1,693,112
BAU,20231007,WAP,SEO,6962,79,6946,16
BAU,20231007,WAP,FB,183780,10703,183571,209
BAU,20231007,WAP,Others,88615,7423,88357,258
BAU,20230713,WAP,Others,122043,12392,121671,372
BAU,20230713,WAP,SEO,8649,111,8635,14
BAU,20230713,WEB,SEO,2972,0,2656,316
BAU,20230713,WEB,Google,1015,2,871,144
BAU,20230713,WAP,Direct,38339,1148,38186,153
BAU,20230713,WAP,whatsapp,1565,100,1556,9
BAU,20230713,WAP,Google,64196,2678,64059,137
BAU,20230713,WEB,FB,212,0,139,73
BAU,20230713,WEB,whatsapp,34,0,25,9
BAU,20230713,WEB,Direct,16615,3,15681,934
BAU,20230713,WEB,Others,1313,2,910,403
BAU,20230713,WAP,FB,241210,17083,240952,258
BAU,20230712,WAP,Others,123660,11805,123337,323
BAU,20230712,WAP,FB,261065,16996,260785,280
BAU,20230712,WAP,Google,69753,2588,69633,120
BAU,20230712,WEB,whatsapp,40,0,30,10
BAU,20230712,WEB,Others,1107,1,761,346
BAU,20230712,WEB,Google,1018,1,849,169
BAU,20230712,WAP,whatsapp,2385,119,2370,15
BAU,20230712,WAP,SEO,8647,92,8627,20
BAU,20230712,WEB,SEO,2903,0,2537,366
BAU,20230712,WAP,Direct,38535,1226,38378,157
BAU,20230712,WEB,FB,276,0,189,87
BAU,20230712,WEB,Direct,19606,1,18561,1045
BAU,20230914,WAP,SEO,6992,74,6980,12
BAU,20230914,WEB,whatsapp,16,0,13,3
BAU,20230914,WEB,Others,1031,2,696,335
BAU,20230914,WEB,Direct,18100,5,17121,979
BAU,20230914,WAP,Direct,39559,1438,39433,126
BAU,20230914,WAP,Google,60772,2291,60655,117
BAU,20230914,WEB,FB,763,1,532,231
BAU,20230914,WAP,whatsapp,803,50,801,2
BAU,20230914,WEB,Google,892,1,760,132
BAU,20230914,WAP,Others,119078,11600,118804,274
BAU,20230914,WAP,FB,283159,18013,282882,277
BAU,20230914,WEB,SEO,2442,0,2193,249
BAU,20230720,WAP,SEO,8872,132,8852,20
BAU,20230720,WEB,Google,958,2,808,150
BAU,20230720,WEB,whatsapp,37,0,27,10
BAU,20230720,WAP,Google,62833,2676,62701,132
BAU,20230720,WAP,Direct,39288,1193,39148,140
BAU,20230720,WAP,whatsapp,1520,101,1509,11
BAU,20230720,WEB,Others,1117,1,757,360
BAU,20230720,WEB,Direct,26151,2,25173,978
BAU,20230720,WEB,FB,233,0,146,87
BAU,20230720,WAP,FB,261572,17909,261294,278
BAU,20230720,WEB,SEO,2674,0,2328,346
BAU,20230720,WAP,Others,125439,12702,125092,347
SALE,20230818,WEB,whatsapp,10,0,8,2
SALE,20230818,WAP,SEO,6994,108,6978,16
SALE,20230818,WAP,Google,60305,2472,60174,131
SALE,20230818,WEB,SEO,2563,0,2215,348
SALE,20230818,WEB,Direct,20095,4,19146,949
SALE,20230818,WEB,FB,682,0,543,139
SALE,20230818,WEB,Google,948,2,792,156
SALE,20230818,WEB,Others,975,2,694,281
SALE,20230818,WAP,whatsapp,563,40,561,2
SALE,20230818,WAP,Direct,37094,1736,36945,149
SALE,20230818,WAP,FB,228336,17268,228081,255
SALE,20230818,WAP,Others,113152,12435,112805,347
BAU,20230815,WEB,whatsapp,9,0,6,3
BAU,20230815,WEB,Direct,17079,1,16537,542
BAU,20230815,WAP,Others,112428,9473,112130,298
BAU,20230815,WAP,SEO,8470,115,8455,15
BAU,20230815,WEB,SEO,1687,0,1503,184
BAU,20230815,WAP,whatsapp,623,39,620,3
BAU,20230815,WEB,Google,691,1,576,115
BAU,20230815,WEB,FB,466,2,327,139
BAU,20230815,WAP,Direct,33978,1136,33865,113
BAU,20230815,WAP,FB,252069,14343,251809,260
BAU,20230815,WEB,Others,864,2,619,245
BAU,20230815,WAP,Google,56745,1647,56624,121
BAU,20230801,WAP,Google,83988,2633,83825,163
BAU,20230801,WEB,SEO,2497,0,2205,292
BAU,20230801,WEB,Direct,19510,1,18586,924
BAU,20230801,WAP,whatsapp,994,63,990,4
BAU,20230801,WAP,FB,253937,15299,253681,256
BAU,20230801,WAP,Direct,35911,1131,35784,127
BAU,20230801,WAP,SEO,8471,126,8462,9
BAU,20230801,WEB,Google,1294,1,1135,159
BAU,20230801,WEB,Others,1324,14,949,375
BAU,20230801,WEB,whatsapp,13,0,8,5
BAU,20230801,WAP,Others,125804,11180,125491,313
BAU,20230801,WEB,FB,370,0,258,112
BAU,20231017,WAP,Direct,38645,1323,38495,150
BAU,20231017,WEB,whatsapp,19,0,14,5
BAU,20231017,WEB,SEO,2497,0,2223,274
BAU,20231017,WEB,Google,1128,4,979,149
BAU,20231017,WEB,Others,1130,2,736,394
BAU,20231017,WEB,FB,679,0,441,238
BAU,20231017,WAP,whatsapp,1004,68,998,6
BAU,20231017,WAP,Others,124611,9777,124309,302
BAU,20231017,WAP,SEO,6523,92,6513,10
BAU,20231017,WEB,Direct,24703,2,23717,986
BAU,20231017,WAP,Google,70175,2369,70049,126
BAU,20231017,WAP,FB,255218,13548,254998,220
BAU,20230910,WEB,SEO,1962,0,1762,200
BAU,20230910,WAP,Others,135283,12503,134987,296
BAU,20230910,WAP,SEO,8064,103,8049,15
BAU,20230910,WEB,Direct,13253,0,12731,522
BAU,20230910,WAP,whatsapp,1517,77,1509,8
BAU,20230910,WEB,FB,732,4,586,146
BAU,20230910,WEB,Google,964,4,820,144
BAU,20230910,WEB,whatsapp,17,0,13,4
BAU,20230910,WAP,FB,308821,18043,308550,271
BAU,20230910,WEB,Others,852,3,649,203
BAU,20230910,WAP,Google,78688,2661,78542,146
BAU,20230910,WAP,Direct,40505,1197,40382,123
BAU,20230717,WAP,SEO,9011,122,8990,21
BAU,20230717,WEB,whatsapp,28,0,17,11
BAU,20230717,WAP,Others,156976,15511,156611,365
BAU,20230717,WEB,Direct,26233,3,25182,1051
BAU,20230717,WAP,whatsapp,1594,112,1583,11
BAU,20230717,WAP,Direct,39766,1311,39621,145
BAU,20230717,WEB,Others,1360,3,979,381
BAU,20230717,WAP,FB,357336,23102,357005,331
BAU,20230717,WEB,FB,330,0,231,99
BAU,20230717,WAP,Google,75977,2948,75853,124
BAU,20230717,WEB,SEO,3035,0,2682,353
BAU,20230717,WEB,Google,965,0,809,156
SALE,20230903,WEB,SEO,1917,0,1716,201
SALE,20230903,WEB,whatsapp,22,0,15,7
SALE,20230903,WEB,Direct,21914,5,21370,544
SALE,20230903,WEB,Google,943,6,797,146
SALE,20230903,WAP,FB,319676,21262,319395,281
SALE,20230903,WAP,Others,151739,17169,151389,350
SALE,20230903,WAP,Direct,42789,1905,42660,129
SALE,20230903,WAP,Google,87618,3872,87453,165
SALE,20230903,WAP,whatsapp,1075,97,1067,8
SALE,20230903,WEB,Others,810,4,594,216
SALE,20230903,WAP,SEO,7754,108,7751,3
SALE,20230903,WEB,FB,325,3,226,99
SALE,20230929,WAP,FB,156886,12172,156684,202
SALE,20230929,WEB,FB,509,7,401,108
SALE,20230929,WAP,Others,92441,9796,92165,276
SALE,20230929,WEB,Google,965,5,856,109
SALE,20230929,WEB,Direct,21423,8,20470,953
SALE,20230929,WEB,whatsapp,27,0,21,6
SALE,20230929,WEB,SEO,2610,2,2334,276
SALE,20230929,WAP,Direct,40126,1694,39983,143
SALE,20230929,WAP,SEO,7247,120,7240,7
SALE,20230929,WAP,Google,63504,2706,63402,102
SALE,20230929,WEB,Others,1175,0,849,326
SALE,20230929,WAP,whatsapp,846,65,842,4
BAU,20231024,WAP,FB,153729,9337,153542,187
BAU,20231024,WAP,Google,46684,1685,46597,87
BAU,20231024,WEB,whatsapp,10,0,9,1
BAU,20231024,WAP,SEO,6451,85,6443,8
BAU,20231024,WAP,Direct,37396,1226,37283,113
BAU,20231024,WEB,Google,743,1,629,114
BAU,20231024,WEB,FB,398,1,275,123
BAU,20231024,WAP,whatsapp,784,41,780,4
BAU,20231024,WAP,Others,79022,6683,78773,249
BAU,20231024,WEB,Direct,16344,1,15795,549
BAU,20231024,WEB,Others,743,2,539,204
BAU,20231024,WEB,SEO,1977,0,1768,209
SALE,20230707,WAP,SEO,8254,118,8243,11
SALE,20230707,WAP,whatsapp,2163,157,2147,16
SALE,20230707,WEB,Direct,19349,2,18335,1014
SALE,20230707,WAP,Google,80981,3945,80829,152
SALE,20230707,WEB,Google,1102,6,915,187
SALE,20230707,WEB,whatsapp,38,0,25,13
SALE,20230707,WEB,FB,294,1,179,115
SALE,20230707,WEB,Others,1200,11,789,411
SALE,20230707,WAP,Others,143135,17352,142686,449
SALE,20230707,WAP,Direct,40152,1693,40019,133
SALE,20230707,WAP,FB,257593,22006,257257,336
SALE,20230707,WEB,SEO,2991,0,2589,402
BAU,20230926,WEB,FB,481,0,328,153
BAU,20230926,WEB,Direct,17826,1,16806,1020
BAU,20230926,WAP,FB,259242,15407,258970,272
BAU,20230926,WEB,whatsapp,25,0,17,8
BAU,20230926,WEB,Others,1082,0,739,343
BAU,20230926,WEB,Google,1037,0,896,141
BAU,20230926,WAP,whatsapp,986,56,980,6
BAU,20230926,WAP,Direct,39346,1433,39222,124
BAU,20230926,WAP,Google,76397,2659,76282,115
BAU,20230926,WAP,Others,120453,10713,120143,310
BAU,20230926,WEB,SEO,2709,0,2406,303
BAU,20230926,WAP,SEO,7506,95,7490,16
SALE,20230805,WEB,Direct,19656,4,18823,833
SALE,20230805,WAP,FB,228150,15713,227890,260
SALE,20230805,WEB,FB,326,1,237,89
SALE,20230805,WEB,SEO,2094,0,1857,237
SALE,20230805,WAP,whatsapp,1972,173,1959,13
SALE,20230805,WAP,Direct,39260,1408,39121,139
SALE,20230805,WAP,SEO,8975,169,8959,16
SALE,20230805,WAP,Google,83849,2784,83705,144
SALE,20230805,WAP,Others,145686,13611,145225,461
SALE,20230805,WEB,whatsapp,39,0,33,6
SALE,20230805,WEB,Others,1488,11,1086,402
SALE,20230805,WEB,Google,1100,8,932,168
BAU,20231016,WEB,whatsapp,2,0,1,1
BAU,20231016,WAP,whatsapp,176,5,175,1
BAU,20231016,WAP,Google,66563,2074,66460,103
BAU,20231016,WEB,FB,731,3,504,227
BAU,20231016,WEB,SEO,2480,0,2170,310
BAU,20231016,WAP,Direct,39411,1280,39278,133
BAU,20231016,WEB,Google,1032,3,867,165
BAU,20231016,WEB,Direct,15801,0,14779,1022
BAU,20231016,WAP,Others,130568,10117,130269,299
BAU,20231016,WAP,FB,276476,14571,276202,274
BAU,20231016,WEB,Others,1167,1,791,376
BAU,20231016,WAP,SEO,6621,96,6610,11
SALE,20230723,WEB,whatsapp,30,0,23,7
SALE,20230723,WAP,Direct,42358,1684,42197,161
SALE,20230723,WEB,FB,412,1,281,131
SALE,20230723,WAP,whatsapp,1766,206,1755,11
SALE,20230723,WAP,FB,377352,27024,376978,374
SALE,20230723,WAP,Others,185430,20874,184953,477
SALE,20230723,WAP,SEO,9676,176,9661,15
SALE,20230723,WAP,Google,83328,3687,83161,167
SALE,20230723,WEB,SEO,1917,1,1714,203
SALE,20230723,WEB,Others,969,4,716,253
SALE,20230723,WEB,Direct,28518,3,27969,549
SALE,20230723,WEB,Google,925,5,789,136
SALE,20230714,WEB,Others,1325,14,904,421
SALE,20230714,WAP,Direct,37377,1268,37227,150
SALE,20230714,WAP,Google,68052,3555,67887,165
SALE,20230714,WAP,SEO,8305,146,8286,19
SALE,20230714,WEB,SEO,2922,1,2587,335
SALE,20230714,WEB,Google,1023,2,855,168
SALE,20230714,WEB,whatsapp,49,1,37,12
SALE,20230714,WAP,FB,207920,16480,207634,286
SALE,20230714,WEB,Direct,22681,3,21731,950
SALE,20230714,WAP,whatsapp,2253,162,2236,17
SALE,20230714,WAP,Others,120910,14299,120486,424
SALE,20230714,WEB,FB,211,0,139,72
SALE,20231030,WEB,Google,1169,8,967,202
SALE,20231030,WEB,Direct,35622,3,34605,1017
SALE,20231030,WAP,Others,140507,13983,140185,322
SALE,20231030,WAP,Direct,42522,2152,42365,157
SALE,20231030,WAP,Google,85081,3500,84966,115
SALE,20231030,WAP,whatsapp,1014,70,1006,8
SALE,20231030,WEB,SEO,2477,1,2195,282
SALE,20231030,WEB,Others,1163,5,733,430
SALE,20231030,WEB,whatsapp,17,0,12,5
SALE,20231030,WAP,SEO,7218,102,7204,14
SALE,20231030,WAP,FB,282348,18689,282079,269
SALE,20231030,WEB,FB,594,1,408,186
SALE,20231012,WAP,whatsapp,715,58,709,6
SALE,20231012,WEB,FB,520,0,322,198
SALE,20231012,WEB,Google,1565,5,1428,137
SALE,20231012,WEB,Others,1040,1,711,329
SALE,20231012,WAP,Direct,43843,1772,43678,165
SALE,20231012,WAP,Others,107495,10494,107223,272
SALE,20231012,WAP,FB,214176,13441,213946,230
SALE,20231012,WEB,SEO,2814,2,2486,328
SALE,20231012,WEB,Direct,25012,3,24002,1010
SALE,20231012,WAP,Google,54410,2323,54305,105
SALE,20231012,WAP,SEO,7241,121,7227,14
SALE,20231012,WEB,whatsapp,14,0,12,2
SALE,20230806,WEB,Direct,20135,1,19628,507
SALE,20230806,WEB,FB,284,2,196,88
SALE,20230806,WAP,FB,214238,14645,213995,243
SALE,20230806,WEB,Google,866,3,695,171
SALE,20230806,WAP,SEO,9289,152,9268,21
SALE,20230806,WEB,Others,1154,6,878,276
SALE,20230806,WAP,Google,77801,3225,77645,156
SALE,20230806,WEB,whatsapp,25,0,15,10
SALE,20230806,WAP,Others,136099,12938,135696,403
SALE,20230806,WEB,SEO,1700,0,1513,187
SALE,20230806,WAP,whatsapp,1797,158,1792,5
SALE,20230806,WAP,Direct,40051,1427,39928,123
BAU,20230827,WAP,Direct,38557,1408,38435,122
BAU,20230827,WAP,Others,128975,12533,128694,281
BAU,20230827,WEB,whatsapp,6,0,5,1
BAU,20230827,WAP,whatsapp,471,30,468,3
BAU,20230827,WEB,Google,953,1,828,125
BAU,20230827,WAP,Google,82798,2752,82656,142
BAU,20230827,WEB,Direct,16205,1,15719,486
BAU,20230827,WEB,FB,418,0,287,131
BAU,20230827,WEB,SEO,1768,1,1584,184
BAU,20230827,WAP,FB,285362,18112,285123,239
BAU,20230827,WEB,Others,792,1,610,182
BAU,20230827,WAP,SEO,7204,112,7191,13
SALE,20230715,WAP,Direct,38657,1484,38514,143
SALE,20230715,WEB,whatsapp,30,0,16,14
SALE,20230715,WEB,Others,1086,5,757,329
SALE,20230715,WAP,Others,145717,17080,145258,459
SALE,20230715,WAP,SEO,8370,115,8352,18
SALE,20230715,WAP,Google,52177,2561,52068,109
SALE,20230715,WEB,Direct,21135,3,20302,833
SALE,20230715,WEB,Google,1555,4,1422,133
SALE,20230715,WEB,SEO,2505,1,2225,280
SALE,20230715,WAP,FB,309605,23079,309235,370
SALE,20230715,WAP,whatsapp,1764,136,1757,7
SALE,20230715,WEB,FB,306,3,217,89
SALE,20230924,WEB,SEO,1933,0,1750,183
SALE,20230924,WEB,Others,850,4,661,189
SALE,20230924,WAP,SEO,7762,92,7753,9
SALE,20230924,WAP,Google,73019,3192,72918,101
SALE,20230924,WEB,Google,817,6,706,111
SALE,20230924,WAP,Others,115613,12326,115304,309
SALE,20230924,WEB,whatsapp,20,0,15,5
SALE,20230924,WEB,FB,596,3,439,157
SALE,20230924,WAP,Direct,44258,2179,44102,156
SALE,20230924,WEB,Direct,13507,7,12968,539
SALE,20230924,WAP,whatsapp,970,95,962,8
SALE,20230924,WAP,FB,229558,15701,229288,270
BAU,20230711,WAP,whatsapp,1264,72,1253,11
BAU,20230711,WEB,Google,1226,2,1070,156
BAU,20230711,WEB,SEO,2997,0,2664,333
BAU,20230711,WAP,Others,154736,14097,154357,379
BAU,20230711,WAP,SEO,8528,100,8514,14
BAU,20230711,WAP,Google,73943,2729,73791,152
BAU,20230711,WAP,FB,350717,20715,350352,365
BAU,20230711,WEB,Direct,18649,3,17637,1012
BAU,20230711,WEB,FB,297,1,186,111
BAU,20230711,WAP,Direct,40452,1310,40295,157
BAU,20230711,WEB,Others,1204,27,835,369
BAU,20230711,WEB,whatsapp,36,0,28,8
SALE,20231027,WEB,SEO,2305,1,2004,301
SALE,20231027,WAP,whatsapp,910,76,908,2
SALE,20231027,WAP,FB,203528,14313,203340,188
SALE,20231027,WAP,Others,107946,11208,107701,245
SALE,20231027,WEB,whatsapp,14,0,10,4
SALE,20231027,WEB,Direct,16204,31,15284,920
SALE,20231027,WEB,FB,604,6,424,180
SALE,20231027,WAP,Direct,40230,1948,40094,136
SALE,20231027,WEB,Google,1021,3,881,140
SALE,20231027,WAP,SEO,6548,107,6538,10
SALE,20231027,WEB,Others,987,3,666,321
SALE,20231027,WAP,Google,64393,2841,64306,87
SALE,20231029,WAP,Google,81658,3335,81538,120
SALE,20231029,WEB,FB,467,2,348,119
SALE,20231029,WEB,Direct,19272,4,18801,471
SALE,20231029,WAP,whatsapp,717,67,715,2
SALE,20231029,WEB,Google,933,5,762,171
SALE,20231029,WEB,whatsapp,12,0,10,2
SALE,20231029,WAP,Direct,43875,2156,43735,140
SALE,20231029,WEB,Others,839,16,602,237
SALE,20231029,WEB,SEO,1593,1,1399,194
SALE,20231029,WAP,SEO,7057,127,7048,9
SALE,20231029,WAP,FB,253034,16771,252806,228
SALE,20231029,WAP,Others,127832,13159,127548,284
BAU,20230719,WEB,SEO,2893,0,2559,334
BAU,20230719,WAP,SEO,8591,118,8580,11
BAU,20230719,WEB,Direct,25331,0,24284,1047
BAU,20230719,WEB,whatsapp,4,0,1,3
BAU,20230719,WEB,Google,1225,2,1076,149
BAU,20230719,WAP,whatsapp,435,12,431,4
BAU,20230719,WEB,Others,1100,0,746,354
BAU,20230719,WAP,Direct,37991,1236,37853,138
BAU,20230719,WAP,Google,68971,2819,68824,147
BAU,20230719,WEB,FB,208,0,117,91
BAU,20230719,WAP,Others,124810,12656,124435,375
BAU,20230719,WAP,FB,256032,17597,255757,275
SALE,20231015,WAP,SEO,7395,104,7386,9
SALE,20231015,WEB,whatsapp,2,0,2,0
SALE,20231015,WEB,Direct,20011,2,19436,575
SALE,20231015,WAP,FB,253177,17111,252912,265
SALE,20231015,WEB,FB,832,3,608,224
SALE,20231015,WEB,SEO,1963,1,1745,218
SALE,20231015,WAP,Google,63457,2614,63338,119
SALE,20231015,WAP,whatsapp,258,19,256,2
SALE,20231015,WAP,Others,126235,13306,125885,350
SALE,20231015,WEB,Google,912,6,759,153
SALE,20231015,WAP,Direct,43597,1719,43468,129
SALE,20231015,WEB,Others,919,4,693,226
SALE,20230922,WEB,whatsapp,21,0,10,11
SALE,20230922,WEB,Others,995,7,653,342
SALE,20230922,WAP,FB,181257,13685,181023,234
SALE,20230922,WAP,SEO,6957,92,6947,10
SALE,20230922,WEB,Google,903,2,785,118
SALE,20230922,WAP,Direct,38930,1456,38773,157
SALE,20230922,WEB,Direct,16696,3,15733,963
SALE,20230922,WEB,FB,313,1,184,129
SALE,20230922,WAP,Google,65794,2829,65694,100
SALE,20230922,WEB,SEO,2452,0,2174,278
SALE,20230922,WAP,whatsapp,949,68,943,6
SALE,20230922,WAP,Others,98200,11008,97871,329
SALE,20231014,WEB,Google,1041,1,903,138
SALE,20231014,WEB,whatsapp,6,0,1,5
SALE,20231014,WEB,FB,469,3,301,168
SALE,20231014,WAP,whatsapp,309,13,308,1
SALE,20231014,WAP,FB,176217,11997,176015,202
SALE,20231014,WEB,SEO,2266,0,2016,250
SALE,20231014,WAP,SEO,6753,102,6741,12
SALE,20231014,WEB,Direct,17210,2,16484,726
SALE,20231014,WAP,Others,101106,10128,100794,312
SALE,20231014,WAP,Google,56914,2243,56807,107
SALE,20231014,WAP,Direct,41377,1606,41237,140
SALE,20231014,WEB,Others,989,5,707,282
BAU,20230823,WEB,whatsapp,9,0,6,3
BAU,20230823,WEB,Others,965,7,588,377
BAU,20230823,WAP,Others,130155,11699,129840,315
BAU,20230823,WAP,SEO,6523,90,6511,12
BAU,20230823,WAP,FB,284065,17260,283791,274
BAU,20230823,WAP,whatsapp,578,31,575,3
BAU,20230823,WAP,Direct,38252,1362,38105,147
BAU,20230823,WEB,Direct,17793,6,16818,975
BAU,20230823,WEB,FB,447,1,292,155
BAU,20230823,WEB,Google,1147,2,929,218
BAU,20230823,WAP,Google,92132,2857,91971,161
BAU,20230823,WEB,SEO,2552,0,2223,329
BAU,20230906,WAP,Direct,37362,1351,37228,134
BAU,20230906,WAP,SEO,6973,88,6960,13
BAU,20230906,WEB,Others,1012,2,670,342
BAU,20230906,WAP,whatsapp,1704,97,1695,9
BAU,20230906,WEB,FB,306,1,187,119
BAU,20230906,WEB,Google,1156,3,960,196
BAU,20230906,WEB,SEO,2518,0,2254,264
BAU,20230906,WEB,Direct,23214,6,22374,840
BAU,20230906,WAP,Google,79083,2554,78924,159
BAU,20230906,WEB,whatsapp,28,0,20,8
BAU,20230906,WAP,FB,274929,14858,274608,321
BAU,20230906,WAP,Others,121345,11233,121014,331
BAU,20231022,WAP,Google,52481,1930,52400,81
BAU,20231022,WAP,whatsapp,875,36,868,7
BAU,20231022,WEB,FB,396,1,257,139
BAU,20231022,WAP,FB,157958,10149,157791,167
BAU,20231022,WEB,Others,690,11,511,179
BAU,20231022,WAP,Others,83921,7624,83682,239
BAU,20231022,WEB,Google,667,12,578,89
BAU,20231022,WAP,Direct,36554,1327,36445,109
BAU,20231022,WEB,whatsapp,9,0,8,1
BAU,20231022,WEB,SEO,1493,0,1348,145
BAU,20231022,WAP,SEO,6466,90,6453,13
BAU,20231022,WEB,Direct,14450,3,13962,488
BAU,20230826,WAP,whatsapp,527,25,525,2
BAU,20230826,WEB,Google,1193,5,1018,175
BAU,20230826,WAP,SEO,6906,122,6892,14
BAU,20230826,WAP,Others,121911,11257,121600,311
BAU,20230826,WAP,Direct,37587,1337,37470,117
BAU,20230826,WEB,Others,729,1,523,206
BAU,20230826,WAP,FB,263542,16112,263280,262
BAU,20230826,WEB,SEO,2250,0,1976,274
BAU,20230826,WEB,whatsapp,6,0,5,1
BAU,20230826,WEB,FB,387,2,248,139
BAU,20230826,WEB,Direct,21021,8,20265,756
BAU,20230826,WAP,Google,78038,2584,77866,172
BAU,20230913,WEB,Direct,26667,3,25686,981
BAU,20230913,WAP,Direct,38431,1358,38311,120
BAU,20230913,WEB,Google,1089,2,933,156
BAU,20230913,WAP,whatsapp,712,34,709,3
BAU,20230913,WEB,whatsapp,14,0,11,3
BAU,20230913,WEB,FB,792,4,588,204
BAU,20230913,WEB,Others,1106,1,729,377
BAU,20230913,WAP,Google,68646,2390,68534,112
BAU,20230913,WAP,FB,321440,18056,321155,285
BAU,20230913,WAP,Others,129921,11815,129664,257
BAU,20230913,WAP,SEO,6882,101,6873,9
BAU,20230913,WEB,SEO,2576,1,2276,300
BAU,20230725,WEB,Direct,23824,2,22820,1004
BAU,20230725,WAP,FB,323258,18187,322957,301
BAU,20230725,WEB,whatsapp,33,0,23,10
BAU,20230725,WEB,Others,1276,5,834,442
BAU,20230725,WEB,SEO,2705,1,2359,346
BAU,20230725,WEB,FB,461,1,340,121
BAU,20230725,WAP,SEO,9012,125,8999,13
BAU,20230725,WAP,Direct,41775,1288,41614,161
BAU,20230725,WAP,whatsapp,1479,90,1476,3
BAU,20230725,WAP,Google,75027,2660,74869,158
BAU,20230725,WEB,Google,1073,3,904,169
BAU,20230725,WAP,Others,151294,12966,150910,384
BAU,20231018,WAP,SEO,6390,103,6384,6
BAU,20231018,WAP,FB,192801,10693,192603,198
BAU,20231018,WEB,Google,1058,3,913,145
BAU,20231018,WEB,Direct,25360,4,24500,860
BAU,20231018,WEB,FB,486,1,340,146
BAU,20231018,WEB,SEO,2504,2,2229,275
BAU,20231018,WEB,Others,1045,0,694,351
BAU,20231018,WAP,whatsapp,1068,60,1065,3
BAU,20231018,WEB,whatsapp,19,0,14,5
BAU,20231018,WAP,Direct,37913,1258,37751,162
BAU,20231018,WAP,Others,103628,8382,103323,305
BAU,20231018,WAP,Google,63738,2357,63638,100
BAU,20231002,WAP,Google,75262,2531,75139,123
BAU,20231002,WEB,Others,887,5,631,256
BAU,20231002,WAP,Direct,41703,1386,41585,118
BAU,20231002,WEB,FB,585,1,440,145
BAU,20231002,WAP,SEO,7949,94,7932,17
BAU,20231002,WEB,SEO,2386,0,2146,240
BAU,20231002,WAP,FB,269204,14783,268948,256
BAU,20231002,WAP,Others,124474,10413,124177,297
BAU,20231002,WEB,Google,940,4,805,135
BAU,20231002,WEB,whatsapp,17,0,11,6
BAU,20231002,WAP,whatsapp,966,42,965,1
BAU,20231002,WEB,Direct,22005,3,21336,669
